close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
40815.99000000,40941.09000000,0,40670.98000000,40703.90000000,1705924799999,93816,1705921200000,74307980.03934810,983.86059000,40161375.89467510,1820.31952000,
40884.97000000,40922.14000000,0,40685.96000000,40815.92000000,1705928399999,51227,1705924800000,52296820.06220190,666.96927000,27215588.17666320,1281.48051000,
40943.17000000,41244.06000000,0,40865.60000000,40884.97000000,1705931999999,126237,1705928400000,89103864.37369030,1119.63037000,45966033.27051510,2170.12828000,
40694.75000000,40978.69000000,0,40515.90000000,40943.17000000,1705935599999,136300,1705932000000,108771269.76169880,1252.59342000,50958371.63079630,2673.37652000,
40771.99000000,40850.00000000,0,40350.00000000,40694.76000000,1705939199999,144464,1705935600000,130170694.72645390,1571.40378000,63763785.15122090,3208.29236000,
40518.60000000,40874.99000000,0,40400.00000000,40772.00000000,1705942799999,99315,1705939200000,98593021.38132690,1284.76927000,52125712.97151610,2429.98915000,
40708.00000000,40806.42000000,0,40457.95000000,40518.61000000,1705946399999,75522,1705942800000,65150352.90393890,875.20021000,35589178.63566610,1602.30202000,
40316.01000000,40800.01000000,0,40119.11000000,40707.99000000,1705949999999,114452,1705946400000,139680391.02419220,1431.14684000,57850946.92082970,3457.46147000,
39820.31000000,40570.83000000,0,39431.58000000,40316.00000000,1705953599999,217163,1705950000000,316265910.24461770,3430.49623000,136911694.79857610,7927.00782000,
40181.20000000,40343.18000000,0,39751.14000000,39820.31000000,1705957199999,104900,1705953600000,153097240.11375160,1992.52744000,79970428.84850260,3814.77652000,
39849.95000000,40206.34000000,0,39845.70000000,40181.20000000,1705960799999,55227,1705957200000,85002203.70167940,1076.11019000,43068306.92279580,2123.78160000,
39832.80000000,40088.88000000,0,39480.00000000,39849.95000000,1705964399999,61945,1705960800000,87711476.94592020,1090.97293000,43474646.72583390,2201.86927000,
39568.02000000,39961.10000000,0,39488.12000000,39832.81000000,1705967999999,49814,1705964400000,72997389.09063350,839.97862000,33324792.66246700,1840.27144000,
39872.00000000,39888.00000000,0,39511.10000000,39568.02000000,1705971599999,47221,1705968000000,63208092.08005780,900.02228000,35749020.72574320,1591.36214000,
39830.71000000,39912.18000000,0,39713.20000000,39872.00000000,1705975199999,31488,1705971600000,35164422.19091900,427.05371000,17005419.61715040,883.18985000,
40060.46000000,40067.99000000,0,39810.00000000,39830.70000000,1705978799999,34017,1705975200000,40672692.42074470,568.72932000,22733293.61803530,1017.58919000,
40000.44000000,40118.87000000,0,39979.52000000,40060.47000000,1705982399999,29815,1705978800000,38228540.58984200,513.65940000,20572731.07645830,954.67378000,
40065.51000000,40176.74000000,0,40000.43000000,40000.43000000,1705985999999,31246,1705982400000,32878432.10047930,468.93237000,18813576.28180300,819.53223000,
40069.34000000,40129.16000000,0,40062.30000000,40065.50000000,1705989599999,22257,1705986000000,21187163.67138490,296.20516000,11875420.21982680,528.46380000,
40019.42000000,40129.12000000,0,39960.87000000,40069.35000000,1705993199999,32917,1705989600000,32468954.11509290,348.12500000,13938323.35604130,810.99682000,
39780.00000000,40026.37000000,0,39665.02000000,40019.43000000,1705996799999,54516,1705993200000,67437747.75433110,821.84569000,32727365.83313620,1693.37353000,
39464.96000000,39860.00000000,0,39328.00000000,39780.01000000,1706000399999,86674,1705996800000,118260665.66548550,1429.70398000,56647725.60697920,2986.78985000,
38961.39000000,39492.57000000,0,38907.67000000,39464.97000000,1706003999999,179694,1706000400000,258411838.42530980,3147.29023000,123169229.86392010,6604.67363000,
38917.28000000,39150.00000000,0,38855.12000000,38961.39000000,1706007599999,100302,1706004000000,130396363.64690430,1834.31822000,71586498.64635320,3342.72993000,
38845.56000000,39045.56000000,0,38657.00000000,38917.27000000,1706011199999,137116,1706007600000,131753004.83916250,1509.29482000,58622834.36691950,3393.58407000,
39065.67000000,39088.01000000,0,38758.82000000,38845.56000000,1706014799999,138882,1706011200000,111673675.65970880,1635.87056000,63641620.56149840,2870.76139000,
38864.16000000,39083.35000000,0,38853.39000000,39065.68000000,1706018399999,87531,1706014800000,56992155.31607750,743.30812000,28976706.35600690,1462.05395000,
38767.74000000,38900.00000000,0,38555.00000000,38864.15000000,1706021999999,217251,1706018400000,157168291.11741250,1851.76179000,71679579.82332990,4060.57085000,
39204.00000000,39460.00000000,0,38766.00000000,38767.75000000,1706025599999,180336,1706022000000,228157738.21633880,3738.17231000,146325723.87113760,5829.55514000,
39307.59000000,39374.11000000,0,38925.20000000,39204.00000000,1706029199999,118589,1706025600000,161187339.39071470,2583.75196000,101159716.29732910,4118.59618000,
39398.89000000,39634.29000000,0,39270.00000000,39307.60000000,1706032799999,120192,1706029200000,131788542.92830680,1889.03175000,74535466.17820920,3340.69119000,
39092.54000000,39654.34000000,0,39092.54000000,39398.88000000,1706036399999,95399,1706032800000,97950134.14205980,1224.03517000,48274656.21512950,2484.66969000,
39148.07000000,39287.57000000,0,38981.10000000,39092.55000000,1706039999999,61667,1706036400000,68732017.91298910,854.65504000,33456738.58325590,1755.83945000,
39175.06000000,39365.96000000,0,39032.02000000,39148.07000000,1706043599999,70714,1706040000000,83326660.96379820,1094.96640000,42973696.45834020,2123.40651000,
39223.75000000,39303.91000000,0,39070.00000000,39175.07000000,1706047199999,50339,1706043600000,48660504.58982050,566.32424000,22181123.34681010,1242.30046000,
39468.71000000,39554.70000000,0,39201.10000000,39223.76000000,1706050799999,47004,1706047200000,46625508.97685010,646.72436000,25480927.76582850,1183.11412000,
39897.60000000,39907.23000000,0,39468.71000000,39468.71000000,1706054399999,68758,1706050800000,113521503.93303630,1820.18989000,72289849.02717000,2858.11576000,
40179.52000000,40250.00000000,0,39784.34000000,39897.59000000,1706057999999,82144,1706054400000,100835601.46359900,1375.96300000,55049093.69035800,2520.72618000,
39769.97000000,40179.53000000,0,39757.91000000,40179.53000000,1706061599999,73604,1706058000000,114294048.10814240,1502.34943000,59992801.37364250,2861.66348000,
39763.49000000,39895.36000000,0,39701.34000000,39769.98000000,1706065199999,35687,1706061600000,33172228.43336970,396.07372000,15767580.57408500,833.35398000,
39614.00000000,39796.71000000,0,39570.43000000,39763.50000000,1706068799999,45280,1706065200000,51246347.49698010,582.91890000,23109440.63129820,1292.50052000,
39654.38000000,39747.11000000,0,39557.01000000,39614.00000000,1706072399999,43444,1706068800000,51177646.20469110,752.07672000,29836482.86935460,1290.20825000,
39798.85000000,39847.46000000,0,39654.38000000,39654.39000000,1706075999999,43656,1706072400000,59379122.20481840,913.63287000,36324078.74137200,1493.42547000,
39888.00000000,39888.00000000,0,39661.91000000,39798.85000000,1706079599999,59547,1706076000000,54105316.01600690,791.05211000,31481312.41730410,1359.63753000,
39981.09000000,40191.97000000,0,39821.02000000,39888.00000000,1706083199999,84720,1706079600000,94624788.64870040,1476.48546000,59043990.20993690,2365.65855000,
39954.53000000,40137.44000000,0,39859.51000000,39981.09000000,1706086799999,53815,1706083200000,52963029.90280850,611.44262000,24438889.79418700,1325.22092000,
40024.81000000,40104.95000000,0,39910.38000000,39954.53000000,1706090399999,48947,1706086800000,49448757.07747440,635.59785000,25434576.76206530,1235.71287000,
40352.42000000,40555.00000000,0,39985.49000000,40024.82000000,1706093999999,143585,1706090400000,98205305.91635960,1382.67151000,55690541.56278580,2438.24395000,
40209.34000000,40373.98000000,0,40100.00000000,40352.42000000,1706097599999,56707,1706094000000,57652554.77150030,679.76544000,27330667.84904130,1433.94563000,
40029.66000000,40298.86000000,0,39975.78000000,40209.34000000,1706101199999,98836,1706097600000,66807361.99186650,738.29550000,29661810.72091650,1663.46694000,
39984.87000000,40122.83000000,0,39885.00000000,40029.66000000,1706104799999,85035,1706101200000,61038057.12033820,719.23511000,28775494.82266810,1525.73714000,
39914.01000000,40222.43000000,0,39766.00000000,39984.87000000,1706108399999,148123,1706104800000,121927327.64161880,1571.13515000,62790287.87195500,3051.04305000,
40050.71000000,40118.26000000,0,39840.00000000,39914.00000000,1706111999999,94649,1706108400000,75238304.02501830,1077.22523000,43097958.09889660,1880.47332000,
40190.02000000,40190.61000000,0,39923.42000000,40050.72000000,1706115599999,64296,1706112000000,64078756.32819980,802.56047000,32142720.55810800,1600.34595000,
40141.98000000,40207.00000000,0,40047.36000000,40190.01000000,1706119199999,58284,1706115600000,49332375.88860720,668.82988000,26838447.50051980,1229.58381000,
39761.11000000,40150.18000000,0,39615.76000000,40141.98000000,1706122799999,76403,1706119200000,79636056.21388260,937.67053000,37327904.85234520,2000.38477000,
39803.05000000,39847.44000000,0,39640.58000000,39761.10000000,1706126399999,42383,1706122800000,35177359.17059150,462.33496000,18381951.31848000,884.85462000,
39544.40000000,40000.00000000,0,39511.61000000,39803.04000000,1706129999999,87103,1706126400000,76543340.19297480,954.52319000,37945893.65083870,1926.08163000,
39792.74000000,39792.75000000,0,39484.19000000,39544.40000000,1706133599999,63835,1706130000000,49171557.34105300,654.29239000,25953926.42471030,1240.02202000,
39875.98000000,39900.00000000,0,39754.11000000,39792.75000000,1706137199999,26664,1706133600000,23763296.38039700,298.86530000,11904594.85944210,596.56918000,
40084.88000000,40175.11000000,0,39849.06000000,39875.98000000,1706140799999,58868,1706137200000,49886385.29175070,688.05991000,27566562.32011160,1244.96885000,
40170.15000000,40178.84000000,0,40012.00000000,40084.89000000,1706144399999,39546,1706140800000,40479787.63062660,549.31186000,22027825.66922660,1009.56617000,
39978.83000000,40178.62000000,0,39925.79000000,40170.15000000,1706147999999,38164,1706144400000,48438337.08418640,478.92742000,19174565.00605250,1209.84353000,
39939.84000000,40065.62000000,0,39914.00000000,39978.84000000,1706151599999,29660,1706148000000,22249670.28063870,260.21268000,10407200.99485880,556.29622000,
40012.01000000,40099.87000000,0,39931.86000000,39939.84000000,1706155199999,27547,1706151600000,28376159.02370180,392.93084000,15727141.47207350,708.95318000,
39956.89000000,40032.50000000,0,39912.00000000,40012.01000000,1706158799999,28391,1706155200000,31026132.21333710,294.69722000,11779489.86594760,776.13036000,
39876.47000000,39965.00000000,0,39792.01000000,39956.88000000,1706162399999,43401,1706158800000,42787085.84474520,439.78568000,17525659.42985980,1073.67047000,
40035.00000000,40050.00000000,0,39876.46000000,39876.47000000,1706165999999,37334,1706162400000,37669643.32561040,461.79546000,18453566.55558320,942.68110000,
40130.00000000,40135.37000000,0,39985.57000000,40035.01000000,1706169599999,52667,1706166000000,34278297.77057370,487.32095000,19522914.17308690,855.68848000,
40080.23000000,40177.68000000,0,40028.01000000,40130.00000000,1706173199999,40886,1706169600000,31450593.01943990,344.57125000,13819935.98538070,784.23093000,
40031.54000000,40130.00000000,0,40023.79000000,40080.23000000,1706176799999,34211,1706173200000,30606405.11486960,363.95901000,14588054.98247540,763.59512000,
40115.99000000,40121.00000000,0,39957.44000000,40031.53000000,1706180399999,47816,1706176800000,49356906.88818670,528.26178000,21143939.40953760,1233.34302000,
40178.07000000,40300.24000000,0,40080.12000000,40116.00000000,1706183999999,60880,1706180400000,74078256.09621340,1092.20478000,43907021.87003550,1842.66754000,
39859.81000000,40283.82000000,0,39798.68000000,40178.07000000,1706187599999,100061,1706184000000,92607090.89331920,1075.08193000,42967859.31030930,2316.54371000,
39913.84000000,39965.03000000,0,39731.64000000,39859.81000000,1706191199999,72829,1706187600000,66551907.48267560,839.73214000,33472986.36901890,1669.62305000,
40012.94000000,40090.19000000,0,39862.59000000,39913.84000000,1706194799999,68512,1706191200000,70397658.12615490,954.90011000,38192783.53905300,1760.22455000,
39804.24000000,40046.07000000,0,39623.40000000,40012.93000000,1706198399999,104789,1706194800000,95834514.53936560,1186.31083000,47242722.65146410,2406.58999000,
39710.32000000,39852.20000000,0,39666.66000000,39804.23000000,1706201999999,75218,1706198400000,70213913.43171430,857.24717000,34089228.78986790,1765.66859000,
39803.16000000,39844.91000000,0,39550.00000000,39710.33000000,1706205599999,73398,1706202000000,70316870.51407320,962.67582000,38220427.44111670,1771.49832000,
39842.64000000,40044.91000000,0,39725.00000000,39803.16000000,1706209199999,97659,1706205600000,111224166.43147280,1502.21822000,59920539.20984860,2788.56160000,
39989.25000000,39991.24000000,0,39734.00000000,39842.63000000,1706212799999,53742,1706209200000,42916528.98497050,638.07443000,25437934.81085880,1076.43910000,
39838.31000000,39995.99000000,0,39637.99000000,39989.25000000,1706216399999,50740,1706212800000,57064643.30148980,765.03380000,30468637.33101000,1432.49568000,
39929.60000000,39935.94000000,0,39792.02000000,39838.30000000,1706219999999,58835,1706216400000,42444091.42727280,578.55560000,23062113.65243220,1064.77144000,
39956.31000000,39981.10000000,0,39888.23000000,39929.60000000,1706223599999,27039,1706220000000,23143330.92770060,309.35055000,12352521.93985400,579.54506000,
39961.09000000,39984.32000000,0,39893.03000000,39956.32000000,1706227199999,27908,1706223600000,25301305.80027490,322.08966000,12864169.91444480,633.49132000,
39895.92000000,39970.71000000,0,39884.14000000,39961.09000000,1706230799999,24760,1706227200000,18892560.94597910,189.39721000,7561744.25519930,473.15533000,
39937.78000000,39959.45000000,0,39822.52000000,39895.93000000,1706234399999,25423,1706230800000,22846654.84408610,301.41117000,12026434.17332590,572.62062000,
40144.31000000,40245.00000000,0,39937.77000000,39937.77000000,1706237999999,53422,1706234400000,60971060.39254680,969.49956000,38886626.45768830,1519.95740000,
40067.52000000,40191.92000000,0,40067.52000000,40144.30000000,1706241599999,25055,1706238000000,24674130.28122980,335.04318000,13445594.26156580,614.84384000,
40149.26000000,40220.00000000,0,40067.52000000,40067.52000000,1706245199999,30530,1706241600000,23866791.70915370,339.06939000,13615179.07154330,594.42059000,
40102.40000000,40180.71000000,0,40083.92000000,40149.25000000,1706248799999,22414,1706245200000,21258204.54621350,233.56489000,9373096.13765620,529.74803000,
40002.83000000,40156.56000000,0,39988.69000000,40102.40000000,1706252399999,30694,1706248800000,25781046.09554620,244.55198000,9803091.61756490,643.21620000,
39969.99000000,40028.85000000,0,39896.84000000,40002.84000000,1706255999999,42776,1706252400000,65029143.04289060,707.70803000,28276687.14332100,1627.61036000,
40133.80000000,40176.47000000,0,39962.14000000,39970.00000000,1706259599999,47752,1706256000000,41639377.18498350,592.37719000,23757126.91206700,1038.20517000,
40079.82000000,40411.39000000,0,40037.50000000,40133.79000000,1706263199999,83494,1706259600000,84419618.04565180,1061.94965000,42735816.99837790,2097.66496000,
40692.64000000,40755.98000000,0,40068.00000000,40079.83000000,1706266799999,136676,1706263200000,137924505.30339710,1896.03104000,76743710.38139680,3407.41985000,
41289.52000000,41348.13000000,0,40684.79000000,40692.64000000,1706270399999,150158,1706266800000,204430619.47714210,2743.15305000,112612134.86981890,4980.03788000,
41140.01000000,41500.00000000,0,41091.93000000,41289.52000000,1706273999999,125671,1706270400000,176460733.70414700,2124.45384000,87800179.86221440,4270.58522000,
41021.65000000,41229.76000000,0,40914.50000000,41140.01000000,1706277599999,68738,1706274000000,84246894.42786280,990.13558000,40704159.59488440,2049.46599000,
41588.00000000,41588.00000000,0,41021.65000000,41021.65000000,1706281199999,82948,1706277600000,91332264.97202840,1350.40940000,55739543.95730200,2212.73241000,
41422.99000000,41588.00000000,0,41218.00000000,41588.00000000,1706284799999,122415,1706281200000,149744612.41561950,2030.82469000,84014058.36004790,3619.35725000,
41961.14000000,41995.99000000,0,41405.31000000,41422.98000000,1706288399999,127872,1706284800000,183749362.74235740,2319.03782000,96801873.44349450,4401.51543000,
41915.16000000,42010.02000000,0,41752.83000000,41961.15000000,1706291999999,85144,1706288400000,106415702.74722570,1265.66452000,53034266.62065780,2539.86023000,
42105.01000000,42193.80000000,0,41851.50000000,41915.17000000,1706295599999,100567,1706292000000,113572475.51211590,1475.24763000,62030822.09491830,2701.00331000,
42064.49000000,42125.00000000,0,41936.00000000,42105.00000000,1706299199999,60726,1706295600000,72200333.26959640,781.22539000,32836860.06585890,1717.73397000,
41977.18000000,42246.82000000,0,41838.83000000,42064.48000000,1706302799999,69073,1706299200000,95635287.32673610,1150.32161000,48334108.81935310,2276.19959000,
41998.78000000,42048.00000000,0,41878.93000000,41977.18000000,1706306399999,37238,1706302800000,48185348.51512580,636.85795000,26722173.17878390,1148.22293000,
41906.28000000,42011.75000000,0,41820.64000000,41998.77000000,1706309999999,40348,1706306400000,70176183.23439060,634.84177000,26601315.22631010,1674.96289000,
41823.51000000,41972.00000000,0,41800.02000000,41906.28000000,1706313599999,30967,1706310000000,28247748.55378110,301.97897000,12648596.21377070,674.42781000,
41785.94000000,41866.67000000,0,41708.00000000,41823.51000000,1706317199999,40901,1706313600000,38873224.91304200,385.37953000,16108645.46295840,930.04300000,
41818.86000000,41933.17000000,0,41768.50000000,41785.94000000,1706320799999,29912,1706317200000,26391107.99535080,344.60343000,14422658.79274820,630.61808000,
41838.59000000,41896.09000000,0,41815.48000000,41818.86000000,1706324399999,21512,1706320800000,16018671.27879600,175.60375000,7349661.95385870,382.71397000,
41815.01000000,41865.21000000,0,41765.64000000,41838.60000000,1706327999999,26467,1706324400000,34829585.71286560,271.07253000,11334181.17247380,832.99188000,
41844.26000000,41875.67000000,0,41791.10000000,41815.01000000,1706331599999,22163,1706328000000,20545643.94390570,231.58232000,9689162.72184390,491.10343000,
41762.48000000,41890.00000000,0,41738.59000000,41844.26000000,1706335199999,25185,1706331600000,18205456.46697530,189.26715000,7912656.27746200,435.47050000,
41704.04000000,41812.00000000,0,41691.24000000,41762.49000000,1706338799999,25954,1706335200000,23384613.83252600,219.48145000,9165421.01877180,559.96951000,
41710.14000000,41729.41000000,0,41602.01000000,41704.04000000,1706342399999,36485,1706338800000,37435069.13343280,438.11157000,18254281.84980110,898.52317000,
41470.01000000,41719.85000000,0,41421.21000000,41710.15000000,1706345999999,46439,1706342400000,56887967.90758200,650.64739000,27058162.70423720,1368.20378000,
41669.78000000,41742.70000000,0,41394.34000000,41470.01000000,1706349599999,47485,1706346000000,44531156.36818230,610.83669000,25396139.89817250,1071.11625000,
41747.30000000,41800.00000000,0,41651.10000000,41669.79000000,1706353199999,33141,1706349600000,30557133.40535590,405.90176000,16938876.69108130,732.18207000,
41761.23000000,41786.87000000,0,41702.88000000,41747.31000000,1706356799999,27851,1706353200000,24045576.90254090,302.77286000,12642935.84884610,575.83689000,
41750.00000000,41807.03000000,0,41714.00000000,41761.22000000,1706360399999,30684,1706356800000,25578958.65661200,262.86693000,10976485.26227470,612.54473000,
41742.44000000,41806.55000000,0,41725.21000000,41750.01000000,1706363999999,35569,1706360400000,17512269.82714120,187.70449000,7838232.46754700,419.38468000,
41766.00000000,41818.39000000,0,41731.01000000,41742.44000000,1706367599999,27238,1706364000000,20611849.82593910,233.95644000,9772674.07573040,493.43458000,
41814.00000000,41894.87000000,0,41733.60000000,41765.99000000,1706371199999,32410,1706367600000,24313267.96267210,268.18654000,11217100.32653840,581.25856000,
41810.18000000,41895.74000000,0,41791.22000000,41813.99000000,1706374799999,30278,1706371200000,25486117.58791980,315.81592000,13212985.00752060,609.18361000,
41779.28000000,41845.34000000,0,41774.07000000,41810.17000000,1706378399999,24681,1706374800000,18744831.54243960,165.47870000,6919799.19859670,448.23397000,
41797.62000000,41817.64000000,0,41745.26000000,41779.28000000,1706381999999,32042,1706378400000,16402740.44857730,164.11952000,6857678.82269650,392.55791000,
41910.47000000,41986.06000000,0,41790.87000000,41797.62000000,1706385599999,34306,1706382000000,33776948.27186010,447.52791000,18748263.51891160,806.22964000,
42059.93000000,42076.70000000,0,41910.47000000,41910.48000000,1706389199999,30156,1706385600000,27930256.49910810,360.26168000,15131940.73380040,664.97501000,
42150.59000000,42176.47000000,0,42022.92000000,42059.94000000,1706392799999,37393,1706389200000,31409421.92092260,318.28175000,13401065.70271250,746.05127000,
42155.51000000,42200.00000000,0,42079.25000000,42150.59000000,1706396399999,27144,1706392800000,26320191.70890430,272.42305000,11479395.58962220,624.65370000,
42120.63000000,42171.08000000,0,42090.00000000,42155.50000000,1706399999999,25752,1706396400000,38626640.23829300,263.76642000,11110254.14981830,917.13648000,
41990.85000000,42145.28000000,0,41925.00000000,42120.63000000,1706403599999,31864,1706400000000,40737865.53595550,286.37986000,12038402.59890310,968.77133000,
42100.00000000,42244.00000000,0,41990.85000000,41990.85000000,1706407199999,41628,1706403600000,69957437.86188300,595.69344000,25089856.43130820,1661.33541000,
42102.22000000,42177.40000000,0,42100.00000000,42100.00000000,1706410799999,25073,1706407200000,29517150.56635270,219.42089000,9241999.95029770,700.81020000,
42231.83000000,42244.00000000,0,42100.00000000,42102.21000000,1706414399999,23785,1706410800000,25324752.61531060,320.50717000,13505803.31233780,600.99075000,
42720.32000000,42765.22000000,0,42228.64000000,42231.84000000,1706417999999,85281,1706414400000,111746936.85011310,1537.74945000,65297482.00640900,2631.50653000,
42562.44000000,42842.68000000,0,42453.41000000,42720.33000000,1706421599999,65958,1706418000000,102431362.39890040,1150.03812000,49045918.09199720,2401.72500000,
42413.27000000,42577.81000000,0,42293.66000000,42562.45000000,1706425199999,60047,1706421600000,70135364.09891570,651.82877000,27659215.02668290,1652.27318000,
42388.82000000,42530.63000000,0,42359.13000000,42413.27000000,1706428799999,35832,1706425200000,49599862.02967560,499.13157000,21187926.04382850,1168.39227000,
42491.10000000,42614.18000000,0,42323.14000000,42388.82000000,1706432399999,60100,1706428800000,55216890.37216430,668.79855000,28404956.62749070,1299.94364000,
42575.03000000,42698.00000000,0,42424.00000000,42491.09000000,1706435999999,55198,1706432400000,60532404.48797960,811.26688000,34534862.98640440,1422.02088000,
42600.02000000,42645.83000000,0,42500.00000000,42575.02000000,1706439599999,29279,1706436000000,29120954.49830090,310.79630000,13234019.81117280,683.94970000,
42471.98000000,42612.62000000,0,42357.88000000,42600.03000000,1706443199999,41869,1706439600000,44265249.36675040,449.93274000,19107658.04405870,1042.17023000,
42417.04000000,42493.33000000,0,42291.11000000,42471.98000000,1706446799999,44196,1706443200000,50342587.90003570,491.75772000,20840694.74682630,1188.06665000,
42397.18000000,42449.99000000,0,42240.22000000,42417.04000000,1706450399999,39073,1706446800000,38536965.31935030,442.81589000,18751588.43885900,910.01882000,
42288.00000000,42544.00000000,0,42252.13000000,42397.19000000,1706453999999,37161,1706450400000,38616656.42979690,479.21413000,20332595.31232780,910.41591000,
42258.01000000,42411.10000000,0,42155.55000000,42288.00000000,1706457599999,40179,1706454000000,41026973.03070020,504.78068000,21352451.93129730,970.07038000,
42312.34000000,42354.70000000,0,42136.58000000,42258.00000000,1706461199999,33197,1706457600000,31957843.05402240,391.28452000,16546378.43310850,755.82534000,
42168.17000000,42312.35000000,0,42100.00000000,42312.35000000,1706464799999,38205,1706461200000,31890373.08994590,347.60857000,14665360.27485930,755.94073000,
41971.67000000,42170.40000000,0,41920.51000000,42168.16000000,1706468399999,43864,1706464800000,44133950.61360080,466.25578000,19601338.51440670,1049.86327000,
41785.92000000,42025.00000000,0,41721.08000000,41971.67000000,1706471999999,50529,1706468400000,52668661.84000650,589.71783000,24694416.71141240,1257.92530000,
41945.09000000,41969.75000000,0,41681.72000000,41785.91000000,1706475599999,45284,1706472000000,47699700.94653810,641.56481000,26837570.08221370,1140.40494000,
41979.59000000,42028.00000000,0,41810.00000000,41945.09000000,1706479199999,33384,1706475600000,26260593.04445010,361.08180000,15138239.88308650,626.47209000,
41834.00000000,41979.59000000,0,41620.81000000,41979.59000000,1706482799999,35270,1706479200000,30357415.60563600,307.00448000,12835520.47429100,726.07206000,
42031.06000000,42073.81000000,0,41753.19000000,41834.01000000,1706486399999,36237,1706482800000,32287940.11187400,446.55825000,18726082.90582150,770.03377000,
41971.42000000,42069.23000000,0,41874.94000000,42031.05000000,1706489999999,34553,1706486400000,30885808.88879140,365.29628000,15332890.12516520,735.96031000,
42160.21000000,42318.31000000,0,41967.57000000,41971.43000000,1706493599999,40374,1706490000000,37658855.92163030,489.80679000,20656199.19600650,893.00449000,
42237.56000000,42328.67000000,0,42127.96000000,42160.21000000,1706497199999,32307,1706493600000,29139388.12162100,378.48238000,15986674.60784740,689.79483000,
42331.20000000,42504.00000000,0,42237.56000000,42237.56000000,1706500799999,54110,1706497200000,47446430.12125150,594.61554000,25210488.04131870,1118.92636000,
42218.00000000,42345.36000000,0,42195.61000000,42331.19000000,1706504399999,28896,1706500800000,23688484.36350140,224.67987000,9495144.33273160,560.51436000,
42144.23000000,42284.94000000,0,42131.10000000,42218.00000000,1706507999999,27897,1706504400000,27694168.44836570,285.52543000,12048338.91173570,656.26092000,
42163.23000000,42251.75000000,0,42133.00000000,42144.23000000,1706511599999,24141,1706508000000,27128955.56160050,338.43789000,14277290.23016410,643.13454000,
42053.46000000,42242.15000000,0,41988.88000000,42163.24000000,1706515199999,35961,1706511600000,36880238.41718970,381.38394000,16055004.89852460,875.94242000,
42122.85000000,42151.26000000,0,41966.02000000,42053.45000000,1706518799999,39182,1706515200000,29906554.05938700,336.61305000,14153495.60021540,711.30358000,
42295.67000000,42329.93000000,0,41961.10000000,42122.85000000,1706522399999,69974,1706518800000,39920236.65357720,486.71588000,20535225.82807980,946.51948000,
42313.18000000,42381.10000000,0,42208.20000000,42295.90000000,1706525999999,38612,1706522400000,36678854.45855030,393.90387000,16662666.37331210,867.17290000,
42246.95000000,42353.27000000,0,42191.10000000,42313.18000000,1706529599999,27121,1706526000000,28743815.92407310,312.96452000,13229967.10756740,679.92992000,
42102.66000000,42371.10000000,0,41975.00000000,42246.95000000,1706533199999,48343,1706529600000,58258352.16034240,521.69394000,21994603.26121130,1381.93262000,
42006.70000000,42139.21000000,0,41930.88000000,42102.67000000,1706536799999,51651,1706533200000,54113290.31861670,637.94710000,26813359.25888480,1287.44408000,
41951.86000000,42104.98000000,0,41804.88000000,42006.71000000,1706540399999,54126,1706536800000,63018031.58013440,747.68410000,31364154.23904130,1502.31136000,
42641.75000000,42647.27000000,0,41882.33000000,41951.86000000,1706543999999,97964,1706540400000,109461570.78907830,1505.39358000,63574632.23273000,2591.39618000,
43200.00000000,43313.80000000,0,42518.00000000,42641.75000000,1706547599999,164134,1706544000000,244972937.25566680,3120.87739000,134009584.08578250,5705.29111000,
42996.57000000,43308.69000000,0,42920.01000000,43200.01000000,1706551199999,82858,1706547600000,114100083.37952660,1248.84239000,53812157.49198730,2648.14943000,
43028.75000000,43118.10000000,0,42883.72000000,42996.56000000,1706554799999,52384,1706551200000,66411791.17085730,799.49185000,34380197.66119990,1544.40022000,
42995.99000000,43152.47000000,0,42978.29000000,43028.74000000,1706558399999,47011,1706554800000,61033238.31838520,727.55997000,31339795.55494820,1416.98804000,
43147.60000000,43199.99000000,0,42982.66000000,42995.99000000,1706561999999,41415,1706558400000,53547390.26535630,615.47316000,26522087.48594430,1242.65529000,
43176.29000000,43263.15000000,0,43061.66000000,43147.61000000,1706565599999,40921,1706562000000,51212986.04811320,634.15306000,27372038.15725730,1186.41986000,
43111.10000000,43210.31000000,0,43081.10000000,43176.29000000,1706569199999,28869,1706565600000,29597626.74723480,313.40284000,13522727.70824670,685.97624000,
43302.70000000,43333.00000000,0,43078.11000000,43111.11000000,1706572799999,35052,1706569200000,41963191.38901730,535.94145000,23155998.96861050,971.31353000,
43162.02000000,43310.97000000,0,43133.90000000,43302.71000000,1706576399999,31154,1706572800000,40832191.82169120,418.20955000,18075230.78538940,944.79046000,
43439.51000000,43559.00000000,0,43157.15000000,43162.02000000,1706579999999,72014,1706576400000,107990286.42091290,1435.74457000,62336371.83974440,2487.03277000,
43615.15000000,43787.35000000,0,43439.51000000,43439.51000000,1706583599999,65604,1706580000000,80128678.91143020,1082.71613000,47222621.25668410,1837.02834000,
43519.71000000,43685.20000000,0,43460.02000000,43615.15000000,1706587199999,52856,1706583600000,65027689.53436610,754.85064000,32868321.03183730,1493.36525000,
43421.49000000,43570.09000000,0,43412.00000000,43519.71000000,1706590799999,27614,1706587200000,35554030.14166280,345.95012000,15048256.23119090,817.52946000,
